GEOID,NAME,total_population,B17021_001M,below_poverty,B17021_002M,pct_below_poverty
58369,ZCTA5 58369,1012,167,139,84,13.73517786561265
58370,ZCTA5 58370,1182,231,307,122,25.972927241962772
58372,ZCTA5 58372,119,80,5,8,4.201680672268908
58374,ZCTA5 58374,597,127,90,38,15.07537688442211
58377,ZCTA5 58377,227,76,7,8,3.0837004405286343
58379,ZCTA5 58379,289,103,100,67,34.602076124567475
58380,ZCTA5 58380,399,111,38,24,9.523809523809524
58381,ZCTA5 58381,468,103,37,20,7.905982905982905
58382,ZCTA5 58382,139,67,6,8,4.316546762589928
58384,ZCTA5 58384,322,88,10,9,3.1055900621118013
58385,ZCTA5 58385,197,93,15,25,7.614213197969544
58386,ZCTA5 58386,66,27,3,4,4.545454545454546
58401,ZCTA5 58401,16399,360,1992,386,12.147082139154826
58402,ZCTA5 58402,32,56,30,59,93.75
58405,ZCTA5 58405,4,9,4,9,100
58413,ZCTA5 58413,940,137,211,87,22.4468085106383
58415,ZCTA5 58415,194,70,13,19,6.701030927835052
58416,ZCTA5 58416,419,102,43,24,10.26252983293556
58418,ZCTA5 58418,336,98,68,75,20.238095238095237
58420,ZCTA5 58420,365,135,9,12,2.4657534246575343
58421,ZCTA5 58421,2950,125,263,97,8.915254237288135
58422,ZCTA5 58422,220,96,3,4,1.3636363636363635
58423,ZCTA5 58423,175,125,3,7,1.7142857142857144
58424,ZCTA5 58424,390,202,7,7,1.7948717948717947
58425,ZCTA5 58425,1364,131,131,72,9.604105571847507
58426,ZCTA5 58426,166,92,0,10,0
58428,ZCTA5 58428,274,92,9,8,3.2846715328467155
58429,ZCTA5 58429,281,89,40,27,14.23487544483986
58430,ZCTA5 58430,121,59,2,3,1.6528925619834711
58431,ZCTA5 58431,76,36,0,10,0
58433,ZCTA5 58433,1131,121,148,70,13.085764809902741
58436,ZCTA5 58436,1461,182,118,76,8.076659822039698
58438,ZCTA5 58438,688,140,94,74,13.662790697674417
58439,ZCTA5 58439,289,84,147,120,50.86505190311419
58440,ZCTA5 58440,128,60,7,6,5.46875
58441,ZCTA5 58441,358,92,17,37,4.748603351955307
58442,ZCTA5 58442,410,107,89,61,21.70731707317073
58443,ZCTA5 58443,116,49,4,5,3.4482758620689653
58444,ZCTA5 58444,160,39,7,6,4.375
58445,ZCTA5 58445,154,58,4,7,2.5974025974025974
58448,ZCTA5 58448,270,78,42,21,15.555555555555555
58451,ZCTA5 58451,43,30,1,2,2.3255813953488373
58452,ZCTA5 58452,3,5,3,5,100
58454,ZCTA5 58454,423,161,15,15,3.546099290780142
58455,ZCTA5 58455,307,107,4,7,1.3029315960912053
58456,ZCTA5 58456,622,120,65,52,10.45016077170418
58458,ZCTA5 58458,1071,144,136,113,12.698412698412698
58460,ZCTA5 58460,112,40,14,11,12.5
58461,ZCTA5 58461,458,122,68,42,14.847161572052403
58463,ZCTA5 58463,565,85,47,29,8.31858407079646
58464,ZCTA5 58464,228,78,52,45,22.807017543859647
58466,ZCTA5 58466,461,154,6,10,1.3015184381778742
58467,ZCTA5 58467,568,109,84,53,14.788732394366196
58472,ZCTA5 58472,456,99,28,21,6.140350877192982
58474,ZCTA5 58474,2652,187,273,102,10.294117647058822
58475,ZCTA5 58475,73,33,42,31,57.534246575342465
58476,ZCTA5 58476,516,224,154,162,29.844961240310074
58477,ZCTA5 58477,143,110,0,10,0
58478,ZCTA5 58478,172,62,3,4,1.744186046511628
58479,ZCTA5 58479,160,67,14,11,8.75
58480,ZCTA5 58480,177,55,5,6,2.824858757062147
58481,ZCTA5 58481,153,76,10,13,6.535947712418301
58482,ZCTA5 58482,891,125,94,43,10.549943883277217
58483,ZCTA5 58483,338,96,79,55,23.37278106508876
58484,ZCTA5 58484,104,67,0,10,0
58486,ZCTA5 58486,145,57,6,10,4.137931034482759
58487,ZCTA5 58487,507,121,78,58,15.384615384615385
58488,ZCTA5 58488,144,57,13,17,9.027777777777777
58490,ZCTA5 58490,261,80,27,18,10.344827586206897
58492,ZCTA5 58492,306,90,14,14,4.57516339869281
58494,ZCTA5 58494,400,99,10,8,2.5
58495,ZCTA5 58495,1135,155,130,54,11.45374449339207
58496,ZCTA5 58496,144,58,7,8,4.861111111111112
58497,ZCTA5 58497,220,69,26,27,11.818181818181818
58501,ZCTA5 58501,26945,1433,3492,641,12.95973278901466
58503,ZCTA5 58503,36434,1227,1511,416,4.147225119393973
58504,ZCTA5 58504,28432,1132,2543,625,8.944147439504784
58505,ZCTA5 58505,0,10,0,10,NA
58520,ZCTA5 58520,284,121,29,33,10.211267605633804
58521,ZCTA5 58521,708,231,13,13,1.8361581920903955
58523,ZCTA5 58523,3163,83,244,144,7.714195384128991
58524,ZCTA5 58524,82,28,4,8,4.878048780487805
58528,ZCTA5 58528,754,141,434,116,57.55968169761273
58529,ZCTA5 58529,656,107,118,54,17.98780487804878
58530,ZCTA5 58530,1089,147,66,35,6.0606060606060606
58531,ZCTA5 58531,328,92,20,16,6.097560975609756
58532,ZCTA5 58532,271,84,58,55,21.40221402214022
58533,ZCTA5 58533,871,114,197,71,22.61768082663605
58535,ZCTA5 58535,430,123,48,26,11.162790697674419
58538,ZCTA5 58538,2124,121,999,189,47.03389830508475
58540,ZCTA5 58540,2878,252,328,126,11.396803335649757
58541,ZCTA5 58541,517,171,13,15,2.5145067698259185
58542,ZCTA5 58542,236,78,23,11,9.745762711864407
58544,ZCTA5 58544,510,115,74,60,14.50980392156863
58545,ZCTA5 58545,3248,257,367,215,11.299261083743842
58549,ZCTA5 58549,251,79,2,3,0.796812749003984
58552,ZCTA5 58552,1460,126,119,50,8.150684931506849
58554,ZCTA5 58554,28656,607,2016,637,7.035175879396985
58558,ZCTA5 58558,803,159,59,42,7.347447073474471
58559,ZCTA5 58559,393,133,37,39,9.414758269720101
58560,ZCTA5 58560,298,155,20,19,6.7114093959731544
58561,ZCTA5 58561,993,129,133,64,13.39375629405841
58562,ZCTA5 58562,371,88,45,38,12.129380053908356
58563,ZCTA5 58563,1729,323,87,34,5.0318102949681895
58564,ZCTA5 58564,91,54,7,7,7.6923076923076925
58565,ZCTA5 58565,187,57,6,10,3.2085561497326207
58566,ZCTA5 58566,270,156,4,5,1.4814814814814816
58568,ZCTA5 58568,532,117,63,40,11.842105263157894
58569,ZCTA5 58569,91,47,9,12,9.89010989010989
58570,ZCTA5 58570,475,142,93,60,19.57894736842105
58571,ZCTA5 58571,821,179,170,107,20.706455542021924
58572,ZCTA5 58572,322,108,99,71,30.745341614906835
58573,ZCTA5 58573,672,118,35,15,5.208333333333334
58575,ZCTA5 58575,881,173,97,51,11.01021566401816
58576,ZCTA5 58576,992,191,71,48,7.15725806451613
58577,ZCTA5 58577,1899,190,172,75,9.057398630858346
58579,ZCTA5 58579,970,112,56,24,5.77319587628866
58580,ZCTA5 58580,508,157,22,20,4.330708661417323
58581,ZCTA5 58581,266,72,22,15,8.270676691729323
58601,ZCTA5 58601,28793,474,3092,442,10.738721216962457
58620,ZCTA5 58620,193,53,31,19,16.06217616580311
58621,ZCTA5 58621,1203,145,259,106,21.529509559434747
58622,ZCTA5 58622,1644,319,288,144,17.51824817518248
58623,ZCTA5 58623,1857,121,153,67,8.239095315024231
58625,ZCTA5 58625,241,93,25,29,10.37344398340249
58626,ZCTA5 58626,509,157,28,19,5.50098231827112
58627,ZCTA5 58627,211,78,31,30,14.691943127962084
58630,ZCTA5 58630,412,133,27,21,6.553398058252427
58631,ZCTA5 58631,882,224,70,50,7.936507936507936
58632,ZCTA5 58632,241,64,4,5,1.6597510373443984
58634,ZCTA5 58634,230,135,32,46,13.91304347826087
58636,ZCTA5 58636,939,143,150,67,15.974440894568689
58638,ZCTA5 58638,949,240,78,38,8.21917808219178
58639,ZCTA5 58639,1648,154,172,80,10.436893203883495
58640,ZCTA5 58640,1257,178,79,93,6.284805091487669
58641,ZCTA5 58641,47,33,23,30,48.93617021276596
58642,ZCTA5 58642,334,137,37,38,11.077844311377245
58643,ZCTA5 58643,113,37,8,7,7.079646017699115
58644,ZCTA5 58644,18,13,0,10,0
58645,ZCTA5 58645,268,70,54,47,20.149253731343283
58646,ZCTA5 58646,1064,106,67,28,6.296992481203008
58647,ZCTA5 58647,1022,121,108,55,10.567514677103718
58649,ZCTA5 58649,353,103,23,15,6.515580736543909
58650,ZCTA5 58650,496,123,96,73,19.35483870967742
58651,ZCTA5 58651,544,108,24,25,4.411764705882353
58652,ZCTA5 58652,1200,181,119,54,9.916666666666666
58653,ZCTA5 58653,709,112,100,51,14.104372355430183
58654,ZCTA5 58654,226,68,35,33,15.486725663716813
58655,ZCTA5 58655,644,185,14,16,2.1739130434782608
58656,ZCTA5 58656,363,104,25,22,6.887052341597796
58701,ZCTA5 58701,32482,1317,3589,655,11.04919647804938
58703,ZCTA5 58703,22314,1227,1308,378,5.861790803979564
58704,ZCTA5 58704,4390,344,66,13,1.5034168564920272
58705,ZCTA5 58705,0,10,0,10,NA
58707,ZCTA5 58707,0,10,0,10,NA
58710,ZCTA5 58710,535,135,84,53,15.700934579439252
58711,ZCTA5 58711,164,68,5,5,3.048780487804878
58712,ZCTA5 58712,70,32,4,5,5.714285714285714
58713,ZCTA5 58713,184,132,0,10,0
58716,ZCTA5 58716,287,158,6,6,2.0905923344947737
58718,ZCTA5 58718,1100,217,28,32,2.5454545454545454
58721,ZCTA5 58721,426,95,12,8,2.8169014084507045
58722,ZCTA5 58722,1403,268,31,23,2.209550962223806
58723,ZCTA5 58723,233,77,16,15,6.866952789699571
58725,ZCTA5 58725,438,111,2,3,0.45662100456621
58727,ZCTA5 58727,148,58,10,11,6.756756756756757
58730,ZCTA5 58730,1298,141,35,33,2.6964560862865947
58731,ZCTA5 58731,412,106,2,3,0.48543689320388345
58733,ZCTA5 58733,216,76,1,3,0.4629629629629629
58734,ZCTA5 58734,211,65,11,18,5.213270142180095
58735,ZCTA5 58735,534,373,13,12,2.4344569288389515
58736,ZCTA5 58736,430,88,47,26,10.930232558139535
58737,ZCTA5 58737,148,43,6,6,4.054054054054054
58740,ZCTA5 58740,734,144,40,30,5.449591280653951
58741,ZCTA5 58741,668,132,54,42,8.08383233532934
58744,ZCTA5 58744,90,27,8,9,8.88888888888889
58746,ZCTA5 58746,1560,183,85,49,5.448717948717949
58748,ZCTA5 58748,149,76,9,8,6.0402684563758395
58750,ZCTA5 58750,609,153,77,67,12.643678160919542
58752,ZCTA5 58752,347,70,8,7,2.3054755043227666
58755,ZCTA5 58755,208,198,0,10,0
58756,ZCTA5 58756,162,60,11,13,6.790123456790123
58757,ZCTA5 58757,1127,306,334,205,29.63620230700976
58758,ZCTA5 58758,267,75,17,15,6.367041198501873
58759,ZCTA5 58759,705,158,26,18,3.6879432624113475
58760,ZCTA5 58760,258,74,26,26,10.077519379844961
58761,ZCTA5 58761,802,115,76,46,9.476309226932669
58762,ZCTA5 58762,231,82,7,10,3.0303030303030303
58763,ZCTA5 58763,4173,316,663,216,15.887850467289718
58765,ZCTA5 58765,305,108,70,56,22.950819672131146
58768,ZCTA5 58768,305,102,18,21,5.901639344262295
58769,ZCTA5 58769,180,74,9,11,5
58770,ZCTA5 58770,1435,190,280,123,19.51219512195122
58771,ZCTA5 58771,589,168,21,17,3.5653650254668934
58772,ZCTA5 58772,164,56,9,15,5.487804878048781
58773,ZCTA5 58773,1035,157,71,39,6.859903381642512
58775,ZCTA5 58775,166,50,14,13,8.433734939759036
58776,ZCTA5 58776,218,168,0,10,0
58778,ZCTA5 58778,143,85,0,10,0
58779,ZCTA5 58779,346,120,40,23,11.560693641618498
58781,ZCTA5 58781,689,143,33,23,4.78955007256894
58782,ZCTA5 58782,435,145,32,20,7.35632183908046
58783,ZCTA5 58783,381,146,7,14,1.837270341207349
58784,ZCTA5 58784,2684,361,250,133,9.314456035767511
58785,ZCTA5 58785,1702,287,33,23,1.9388954171562869
58787,ZCTA5 58787,92,36,15,14,16.304347826086957
58788,ZCTA5 58788,803,139,84,51,10.460772104607722
58789,ZCTA5 58789,480,134,69,51,14.374999999999998
58790,ZCTA5 58790,1437,178,141,64,9.812108559498958
58792,ZCTA5 58792,247,103,13,20,5.263157894736842
58793,ZCTA5 58793,485,90,21,15,4.329896907216495
58794,ZCTA5 58794,230,115,88,99,38.26086956521739
58795,ZCTA5 58795,256,112,14,19,5.46875
58801,ZCTA5 58801,33519,843,2978,720,8.884513261135476
58830,ZCTA5 58830,91,51,5,6,5.4945054945054945
58831,ZCTA5 58831,1100,233,74,53,6.7272727272727275
58833,ZCTA5 58833,164,91,4,5,2.4390243902439024
58835,ZCTA5 58835,1003,381,92,78,9.172482552342972
58838,ZCTA5 58838,306,106,10,9,3.2679738562091507
58843,ZCTA5 58843,795,267,11,14,1.3836477987421385
58844,ZCTA5 58844,107,64,29,29,27.102803738317753
58845,ZCTA5 58845,555,223,78,73,14.054054054054054
58847,ZCTA5 58847,226,138,17,16,7.52212389380531
58849,ZCTA5 58849,1119,289,101,69,9.025915996425379
58852,ZCTA5 58852,2036,431,168,153,8.25147347740668
58853,ZCTA5 58853,395,163,44,49,11.139240506329113
58854,ZCTA5 58854,9167,568,1104,481,12.043198429148031
58856,ZCTA5 58856,213,175,21,23,9.859154929577464
59001,ZCTA5 59001,1437,197,131,52,9.116214335421017
59002,ZCTA5 59002,160,99,38,45,23.75
59003,ZCTA5 59003,1261,225,327,123,25.931800158604286
59006,ZCTA5 59006,1196,383,361,207,30.183946488294318
59007,ZCTA5 59007,105,52,11,15,10.476190476190476
59008,ZCTA5 59008,503,121,99,83,19.681908548707753
59010,ZCTA5 59010,172,96,10,15,5.813953488372093
59011,ZCTA5 59011,3106,138,241,110,7.759175788795878
59012,ZCTA5 59012,52,29,13,18,25
59013,ZCTA5 59013,213,118,20,21,9.389671361502346
59014,ZCTA5 59014,1488,172,185,74,12.432795698924732
59015,ZCTA5 59015,347,102,57,45,16.42651296829971
59016,ZCTA5 59016,925,241,212,160,22.91891891891892
59018,ZCTA5 59018,656,107,68,41,10.365853658536585
59019,ZCTA5 59019,4218,321,351,135,8.321479374110954
59020,ZCTA5 59020,97,35,13,10,13.402061855670103
59022,ZCTA5 59022,2193,387,835,297,38.07569539443684
59024,ZCTA5 59024,295,102,45,34,15.254237288135593
59025,ZCTA5 59025,41,26,2,3,4.878048780487805
59026,ZCTA5 59026,103,61,9,8,8.737864077669903
59027,ZCTA5 59027,720,173,176,84,24.444444444444443
59028,ZCTA5 59028,451,100,21,14,4.656319290465632
59029,ZCTA5 59029,787,128,94,49,11.944091486658195
59030,ZCTA5 59030,1181,178,160,115,13.547840812870449
59031,ZCTA5 59031,618,324,30,49,4.854368932038835
59032,ZCTA5 59032,380,94,77,61,20.263157894736842
59033,ZCTA5 59033,139,75,9,8,6.474820143884892
59034,ZCTA5 59034,4854,319,887,302,18.27358879274825
59035,ZCTA5 59035,187,90,50,68,26.737967914438503
59036,ZCTA5 59036,1500,147,341,162,22.733333333333334
59037,ZCTA5 59037,2345,656,129,108,5.501066098081023
59038,ZCTA5 59038,683,147,72,35,10.54172767203514
59039,ZCTA5 59039,16,16,4,6,25
59041,ZCTA5 59041,2224,293,182,93,8.183453237410072
59043,ZCTA5 59043,2666,318,1270,337,47.63690922730683
59044,ZCTA5 59044,12284,1023,893,394,7.269619016606968
59046,ZCTA5 59046,510,120,37,22,7.254901960784315
59047,ZCTA5 59047,13351,322,1666,410,12.478466032506928
59050,ZCTA5 59050,1575,253,348,186,22.095238095238095
59052,ZCTA5 59052,179,78,12,15,6.70391061452514
59053,ZCTA5 59053,283,141,119,115,42.04946996466431
59054,ZCTA5 59054,236,97,13,12,5.508474576271186
59055,ZCTA5 59055,107,68,0,11,0
59057,ZCTA5 59057,718,262,157,200,21.866295264623954
59058,ZCTA5 59058,45,30,14,11,31.11111111111111
59059,ZCTA5 59059,201,104,36,32,17.91044776119403
59061,ZCTA5 59061,240,66,20,14,8.333333333333332
59062,ZCTA5 59062,62,31,0,11,0
59063,ZCTA5 59063,2037,283,137,91,6.725576828669612
59064,ZCTA5 59064,233,175,0,11,0
59065,ZCTA5 59065,104,66,0,11,0
59066,ZCTA5 59066,661,145,218,104,32.9803328290469
59067,ZCTA5 59067,204,74,30,31,14.705882352941178
59068,ZCTA5 59068,3353,209,159,78,4.742022069788249
59069,ZCTA5 59069,490,127,46,33,9.387755102040817
59070,ZCTA5 59070,1441,248,130,77,9.021512838306732
59071,ZCTA5 59071,65,42,0,11,0
59072,ZCTA5 59072,4522,215,709,229,15.678903140203449
59074,ZCTA5 59074,396,88,118,62,29.797979797979796
59075,ZCTA5 59075,159,74,12,16,7.547169811320755
59076,ZCTA5 59076,43,30,0,11,0
59077,ZCTA5 59077,42,24,5,5,11.904761904761903
59078,ZCTA5 59078,125,56,38,24,30.4
59079,ZCTA5 59079,3893,546,305,183,7.834574877986129
59081,ZCTA5 59081,94,67,0,11,0
59082,ZCTA5 59082,20,33,0,11,0
59083,ZCTA5 59083,4,6,4,6,100
59085,ZCTA5 59085,112,63,30,20,26.785714285714285
59086,ZCTA5 59086,878,186,143,95,16.287015945330296
59087,ZCTA5 59087,348,82,19,14,5.459770114942529
59088,ZCTA5 59088,1142,283,186,122,16.28721541155867
59089,ZCTA5 59089,618,157,110,45,17.79935275080906
59101,ZCTA5 59101,40284,1584,6303,884,15.646410485552575
59102,ZCTA5 59102,47386,1809,4213,901,8.890811632127631
59105,ZCTA5 59105,33898,1614,3432,747,10.124491120420084
59106,ZCTA5 59106,20057,1786,668,303,3.330508052051653
59201,ZCTA5 59201,5182,356,1579,399,30.470860671555382
59211,ZCTA5 59211,264,204,0,11,0
59212,ZCTA5 59212,550,156,24,17,4.363636363636364
59213,ZCTA5 59213,829,190,348,138,41.978287092882994
59214,ZCTA5 59214,35,20,5,6,14.285714285714285
59215,ZCTA5 59215,1003,128,51,35,5.084745762711865
59217,ZCTA5 59217,185,145,18,27,9.72972972972973
59218,ZCTA5 59218,916,148,109,49,11.899563318777293
59219,ZCTA5 59219,157,65,32,44,20.382165605095544
59221,ZCTA5 59221,1878,226,151,80,8.040468583599573
59222,ZCTA5 59222,217,72,55,34,25.34562211981567
59223,ZCTA5 59223,25,21,4,6,16
59225,ZCTA5 59225,585,122,167,87,28.547008547008545
59226,ZCTA5 59226,521,157,15,11,2.8790786948176583
59230,ZCTA5 59230,4332,249,455,219,10.503231763619574
59231,ZCTA5 59231,319,151,89,76,27.89968652037618
59240,ZCTA5 59240,26,16,0,11,0
59241,ZCTA5 59241,468,113,70,38,14.957264957264957
59242,ZCTA5 59242,61,30,2,3,3.278688524590164
59243,ZCTA5 59243,410,95,27,12,6.585365853658537
59244,ZCTA5 59244,67,38,23,33,34.32835820895522
59247,ZCTA5 59247,308,63,54,30,17.532467532467532
59248,ZCTA5 59248,1018,153,75,33,7.367387033398821
59250,ZCTA5 59250,284,107,29,22,10.211267605633804
59252,ZCTA5 59252,47,28,10,15,21.27659574468085
59253,ZCTA5 59253,82,49,0,11,0
59254,ZCTA5 59254,1768,206,200,91,11.312217194570136
59255,ZCTA5 59255,2910,359,1116,320,38.35051546391753
59256,ZCTA5 59256,134,88,0,11,0
59257,ZCTA5 59257,151,110,0,11,0
59258,ZCTA5 59258,188,59,22,17,11.702127659574469
59259,ZCTA5 59259,324,95,20,20,6.172839506172839
59260,ZCTA5 59260,103,37,0,11,0
59261,ZCTA5 59261,496,156,65,36,13.104838709677418
59262,ZCTA5 59262,595,120,70,38,11.76470588235294
59263,ZCTA5 59263,1155,160,122,80,10.562770562770563
59270,ZCTA5 59270,8818,309,591,232,6.70220004536176
59273,ZCTA5 59273,13,9,1,2,7.6923076923076925
59274,ZCTA5 59274,315,88,3,4,0.9523809523809524
59275,ZCTA5 59275,567,114,41,21,7.231040564373897
59276,ZCTA5 59276,21,18,0,11,0
59301,ZCTA5 59301,11176,95,1282,262,11.471009305654976
59311,ZCTA5 59311,145,52,10,8,6.896551724137931
59312,ZCTA5 59312,9,8,3,9,33.33333333333333
59313,ZCTA5 59313,2083,215,315,134,15.122419587133942
59314,ZCTA5 59314,136,61,17,23,12.5
59315,ZCTA5 59315,82,32,0,11,0
59316,ZCTA5 59316,18,15,0,11,0
59317,ZCTA5 59317,1108,131,51,32,4.6028880866426
59318,ZCTA5 59318,145,55,16,20,11.03448275862069
59319,ZCTA5 59319,38,23,0,11,0
59322,ZCTA5 59322,121,71,33,44,27.27272727272727
59323,ZCTA5 59323,2153,245,196,156,9.103576405016256
59324,ZCTA5 59324,723,116,119,59,16.459197786998615
59326,ZCTA5 59326,363,145,153,89,42.14876033057851
59327,ZCTA5 59327,2399,236,243,100,10.129220508545227
59330,ZCTA5 59330,7890,156,723,277,9.163498098859316
59332,ZCTA5 59332,150,66,31,30,20.666666666666668
59333,ZCTA5 59333,28,22,0,11,0
59336,ZCTA5 59336,202,70,7,7,3.4653465346534658
59337,ZCTA5 59337,563,93,44,19,7.8152753108348145
59338,ZCTA5 59338,157,48,27,26,17.197452229299362
59339,ZCTA5 59339,151,78,0,11,0
59343,ZCTA5 59343,41,33,26,29,63.41463414634146
59344,ZCTA5 59344,471,157,38,38,8.067940552016985
59345,ZCTA5 59345,38,17,2,4,5.263157894736842
59347,ZCTA5 59347,341,128,34,30,9.970674486803519
59349,ZCTA5 59349,857,135,138,65,16.102683780630105
59351,ZCTA5 59351,171,61,49,49,28.654970760233915
59353,ZCTA5 59353,1146,163,180,80,15.706806282722512
59354,ZCTA5 59354,264,90,0,11,0
59401,ZCTA5 59401,13294,1005,2629,565,19.775838724236497
59404,ZCTA5 59404,27492,1326,2208,538,8.031427324312528
59405,ZCTA5 59405,32601,1151,4737,846,14.530229134075642
59410,ZCTA5 59410,616,138,127,53,20.616883116883116
59411,ZCTA5 59411,793,332,126,108,15.889029003783103
59412,ZCTA5 59412,1450,310,135,74,9.310344827586208
59414,ZCTA5 59414,654,227,285,162,43.57798165137615
59416,ZCTA5 59416,378,149,25,27,6.613756613756613
59417,ZCTA5 59417,7582,440,2756,444,36.349248219467164
59418,ZCTA5 59418,105,68,0,11,0
59419,ZCTA5 59419,51,25,3,4,5.88235294117647
59420,ZCTA5 59420,214,100,34,28,15.887850467289718
59421,ZCTA5 59421,2028,314,251,88,12.3767258382643
59422,ZCTA5 59422,2834,251,403,132,14.220183486238533
59424,ZCTA5 59424,66,74,0,11,0
59425,ZCTA5 59425,3664,236,704,194,19.213973799126638
59427,ZCTA5 59427,4898,432,1171,338,23.907717435688035
59430,ZCTA5 59430,476,144,73,79,15.336134453781513
59432,ZCTA5 59432,169,52,5,7,2.9585798816568047
59433,ZCTA5 59433,398,98,22,14,5.527638190954774
59434,ZCTA5 59434,302,72,67,33,22.185430463576157
59435,ZCTA5 59435,12,19,0,11,0
59436,ZCTA5 59436,2086,219,123,64,5.896452540747843
59440,ZCTA5 59440,427,302,17,21,3.9812646370023423
59441,ZCTA5 59441,155,99,0,11,0
59442,ZCTA5 59442,1729,210,48,31,2.776171197223829
59443,ZCTA5 59443,692,177,129,120,18.641618497109828
59444,ZCTA5 59444,226,99,57,65,25.221238938053098
59446,ZCTA5 59446,605,131,144,69,23.801652892561982
59447,ZCTA5 59447,369,94,17,10,4.607046070460704
59448,ZCTA5 59448,640,101,246,61,38.4375
59450,ZCTA5 59450,568,92,23,18,4.049295774647888
59451,ZCTA5 59451,120,53,37,36,30.833333333333336
59452,ZCTA5 59452,575,97,66,28,11.478260869565217
59453,ZCTA5 59453,302,86,67,44,22.185430463576157
59454,ZCTA5 59454,98,41,12,12,12.244897959183673
59456,ZCTA5 59456,323,152,121,114,37.461300309597526
59457,ZCTA5 59457,8873,317,1341,398,15.113264961117997
59460,ZCTA5 59460,227,96,8,9,3.524229074889868
59461,ZCTA5 59461,61,47,9,10,14.754098360655737
59462,ZCTA5 59462,112,38,28,26,25
59463,ZCTA5 59463,110,49,11,12,10
59464,ZCTA5 59464,542,137,65,55,11.992619926199263
59465,ZCTA5 59465,33,27,12,19,36.36363636363637
59466,ZCTA5 59466,49,22,7,11,14.285714285714285
59467,ZCTA5 59467,73,70,6,10,8.21917808219178
59468,ZCTA5 59468,796,152,124,61,15.577889447236181
59469,ZCTA5 59469,138,78,6,6,4.3478260869565215
59471,ZCTA5 59471,314,87,62,60,19.745222929936308
59472,ZCTA5 59472,512,113,67,39,13.0859375
59474,ZCTA5 59474,2777,196,301,121,10.83903492978034
59477,ZCTA5 59477,326,149,0,11,0
59479,ZCTA5 59479,732,114,207,94,28.278688524590162
59480,ZCTA5 59480,317,92,23,15,7.255520504731862
59482,ZCTA5 59482,999,208,119,133,11.911911911911911
59483,ZCTA5 59483,353,130,10,15,2.8328611898017
59484,ZCTA5 59484,74,46,0,11,0
59485,ZCTA5 59485,767,231,49,37,6.388526727509778
59486,ZCTA5 59486,1179,160,368,108,31.212892281594574
59487,ZCTA5 59487,1460,302,264,180,18.08219178082192
59489,ZCTA5 59489,329,116,19,23,5.775075987841945
59501,ZCTA5 59501,11992,283,2081,453,17.353235490326885
59520,ZCTA5 59520,1211,198,97,58,8.00990916597853
59521,ZCTA5 59521,3605,310,1233,271,34.20249653259362
59522,ZCTA5 59522,1199,165,297,155,24.770642201834864
59523,ZCTA5 59523,2208,195,198,99,8.967391304347826
59524,ZCTA5 59524,875,216,121,67,13.82857142857143
59525,ZCTA5 59525,307,150,147,139,47.88273615635179
59526,ZCTA5 59526,2542,221,676,212,26.593233674272227
59527,ZCTA5 59527,1113,205,327,132,29.380053908355798
59528,ZCTA5 59528,232,85,7,8,3.0172413793103448
59529,ZCTA5 59529,167,80,12,14,7.18562874251497
